favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
707,Twitter for iPhone,@sarah_santana_ Bom dia! Tudo bem por aqui! 👍🏻,sarah_santana_,False,Thu Oct 11 11:48:43 +0000 2018,34,1050352494591791105
20043,Twitter for iPhone,Obrigado pela homenagem! Um abraço ao autor do vídeo!,jairbolsonaro,False,Sun Oct 07 02:54:17 +0000 2018,1650,1048768446509531136
21218,Twitter for iPhone,EDUCAÇÃO: https://t.co/ICkUxP0aeM,,False,Wed Oct 10 10:55:32 +0000 2018,4941,1049976719325753344
18111,Twitter for iPhone,Certo de que estamos no caminho certo! https://t.co/tlLqA0ww5g,,False,Thu Sep 27 19:14:05 +0000 2018,2976,1045391142551007232
26577,Twitter for iPhone,"Desde o início de nossa caminhada, demos atenção especial ao Nordeste, pelo potencial energético, obras inacabadas… https://t.co/thNRZ1Zjgk",,False,Thu Oct 04 16:43:43 +0000 2018,5527,1047890017144791040
23850,Twitter for iPhone,O Brasil é grande graças a seu gigante povo e resgatará a confiabilidade aos olhos do mundo! https://t.co/luv5iMqhiC,,False,Sat Oct 13 11:33:05 +0000 2018,5254,1051073336078454789
20308,Twitter for iPhone,🇧🇷👍🏻👉🏻👉🏻 https://t.co/qUSofaP9jM,,False,Sun Oct 07 00:22:04 +0000 2018,2874,1048730138500894721
33073,Twitter for iPhone,O AMOR DA ESQUERDA E O SIGNIFICADO DE LIBERADADE DE EXPRESSÃO PARA ELES. “Xingue-os do que você é e acuse-os do que… https://t.co/IRORC1CTo0,,False,Tue Oct 09 09:47:43 +0000 2018,8862,1049597265743151104
71751,Twitter for iPhone,Pergunto ao pau mandado do corrupto preso: você aceitaria que o crime organizado continuasse sendo comandado de dentro dos presídios?,,False,Fri Oct 12 17:14:07 +0000 2018,14906,1050796770949812225
33512,Twitter for iPhone,"- Imagens impressionantes de Juiz de Fora/MG, momentos antes do atentado. 
- Saudades!
- Um bom dia a todos! https://t.co/JbhIiIGfds",,False,Fri Oct 05 09:15:31 +0000 2018,6532,1048139611309051905
32328,Twitter for iPhone,🇧🇷👉🏻👉🏻👍🏻☀️! Muito obrigado pela confiança! https://t.co/8WI4EewuJt,,False,Tue Sep 25 19:38:39 +0000 2018,5574,1044672548720586758
19545,Twitter for iPhone,Aos Professores do Brasil por seu dia: https://t.co/OQ14Ije4GF,,False,Mon Oct 15 12:04:53 +0000 2018,4335,1051806112801009664
48652,Twitter for iPhone,APRESENTAMOS PERANTE PROCURADOR GERAL DE JUSTIÇA DO MINISTÉRIO PÚBLICO DO ESTADO DO RJ NOTÍCIA DE CRIME PRATICADO P… https://t.co/NPziWGlcT5,,False,Fri Sep 28 21:18:58 +0000 2018,13156,1045784959070482433
72793,Twitter for iPhone,Hoje elegemos Senadores e Deputados que defendem nossas bandeiras por todo o país. Dia 28 selaremos essa vitória no… https://t.co/nrpguIMJzb,,False,Mon Oct 08 01:07:56 +0000 2018,15474,1049104072287170562
39006,Twitter for iPhone,Imprensa lixo! https://t.co/9qq0DDWCMy,,False,Thu Oct 11 16:28:41 +0000 2018,12679,1050422949998678016
13248,Twitter for iPhone,"Hoje pela manhã, carreata em Brasília. Um forte abraço Distrito Federal! https://t.co/Ntvbmhy59x",,False,Sat Oct 06 20:40:59 +0000 2018,2363,1048674501205086210
26979,Twitter for iPhone,🇧🇷 👉🏻👉🏻 https://t.co/UFOv19SvEg,,False,Tue Oct 02 01:02:00 +0000 2018,5430,1046928249069232128
63347,Twitter for iPhone,A escolha é dos senhores. Serem governados por alguém limpo ou pau mandado de preso por corrupção! https://t.co/IgXTdKDD5F,,False,Mon Oct 08 14:42:29 +0000 2018,20498,1049309057541201921
24451,Twitter for iPhone,Algumas bandeiras de Jair Bolsonaro para a economia: https://t.co/ETMYt0RxFP,,False,Wed Oct 10 10:40:28 +0000 2018,7376,1049972930388656129
19277,Twitter for iPhone,"Meu sogro é de Crateús, interior do estado do Ceará, minha filha de 7 anos tem sangue nordestino. Não há oportunism… https://t.co/UnQ46ABuQm",jairbolsonaro,False,Thu Oct 04 16:49:13 +0000 2018,4042,1047891401793523712
13031,Twitter for iPhone,EDUCAÇÃO: https://t.co/2jsi1Fbh4B,,False,Wed Oct 10 16:39:21 +0000 2018,2972,1050063245602623489
29856,Twitter for iPhone,Venezuelans are dying from hunger because of a tyrannical government tied with the Cuban dictatorship. Through our… https://t.co/gCRfVaYJgJ,,False,Sun Sep 30 15:46:55 +0000 2018,7140,1046426173130113029
70,Twitter for iPhone,@leandromartinz_ 👍🏻,,False,Sun Oct 14 14:33:36 +0000 2018,2,1051481149632069632
24179,Twitter for iPhone,Este fiasco grande parte da mídia não mostra! Tentam te convencer de todo jeito que o pai do kit-gay e pau mandado… https://t.co/THeyZgSGl4,,False,Sat Sep 29 23:18:16 +0000 2018,6056,1046177369499807746
10714,Twitter for iPhone,https://t.co/RZsIsikm54,,False,Sat Oct 13 01:09:48 +0000 2018,2127,1050916477644230656
26717,Twitter for iPhone,"262 deputados e senadores da Frente Parlamentar da Agricultura, ainda no 1° turno, declaram apoio a candidato Jair… https://t.co/AH58NFsPCU",,False,Tue Oct 02 15:32:56 +0000 2018,6050,1047147428342849538
39188,Twitter for iPhone,A essência do povo nordestino é uma das principais belas formas da diversidade cultural do Brasil. Graças a estes h… https://t.co/GRMLK23Icr,,False,Thu Oct 04 12:06:10 +0000 2018,8003,1047820167676399616
51412,Twitter for iPhone,Parabéns aos Policiais pelo bom trabalho 👍🏻. https://t.co/E0xheaVrlg,,False,Sun Oct 14 18:23:48 +0000 2018,9088,1051539083460259840
49009,Twitter for iPhone,O 13° salário do trabalhador está previsto no art. 7° da Constituição em capítulo das cláusulas pétreas (não passív… https://t.co/tbxCpmUvdA,,False,Thu Sep 27 17:04:05 +0000 2018,10386,1045358429047590913
47499,Twitter for iPhone,"- Obrigado Vitória!
- Um forte abraço Espírito Santo! https://t.co/TUAigCdHcT",,False,Sun Sep 30 19:43:01 +0000 2018,9940,1046485586222206985
49816,Twitter for iPhone,Boa noite a todos 👍🏻,,False,Tue Oct 02 02:00:37 +0000 2018,4481,1046943003670196225
24363,Twitter for iPhone,🇧🇷☝🏻👉🏻👉🏻 https://t.co/HhY7iYSZxn,,False,Sat Oct 13 20:27:59 +0000 2018,3519,1051207945151766529
19116,Twitter for iPhone,Prova de escola pública no Ceará tem perguntas com referência criminosa a Bolsonaro. https://t.co/5sxSNS45mj,,False,Wed Oct 03 19:03:17 +0000 2018,5884,1047562753739816960
12010,Twitter for iPhone,Jair Bolsonaro no SBT: Temas da semana. 👍🏻! https://t.co/NK7dRm27nC,,False,Tue Oct 09 12:52:54 +0000 2018,2244,1049643870261338113
27320,Twitter for iPhone,"- Evento neste domingo, 14/10/2018.
- Muito Obrigado João Pessoa / PB.
- Um forte abraço ao Imenso Nordeste! https://t.co/UnN6Z5gaan",,False,Mon Oct 15 21:33:04 +0000 2018,5386,1051949098570526720
20501,Twitter for iPhone,"- Um forte abraço Belo Horizonte - MG.
- Obrigado mulheres de todo Brasil! https://t.co/vYz1cfkX58",,False,Mon Oct 01 00:25:41 +0000 2018,4130,1046556722964426752
13176,Twitter for iPhone,Sempre a pregação do “amor e da verdade” do jornalismo da Folha de SP. https://t.co/L0mqHPv8HH,,False,Tue Sep 25 00:04:08 +0000 2018,2765,1044376971369750533
33531,Twitter for iPhone,👍🏻 https://t.co/2HRMeT8mDH,,False,Thu Nov 01 23:44:33 +0000 2018,4070,1058142784685830144
19927,Twitter for iPhone,Por que não vão atrás de fatos e parem de criar ilações na pueril tentativa de descredibilizar somente um lado? “Po… https://t.co/MEYiRjoyJw,,False,Thu Oct 18 19:53:00 +0000 2018,6482,1053011081415790593
35953,Twitter for iPhone,ATÉ O ÚLTIMO MOMENTO! VAMOS TODOS JUNTOS! https://t.co/3S2AU4hv9e,,False,Sat Oct 27 19:36:39 +0000 2018,7985,1056268457266896897
13977,Twitter for iPhone,Jair Bolsonaro recebe visita dos Senadores Chilenos Jaqueline Van Ryselberghe e José Durana. 🇧🇷🇨🇱🤝 https://t.co/XkVWLg7c5h,,False,Wed Oct 17 19:34:34 +0000 2018,2465,1052644053227978752
13361,Twitter for iPhone,A perseguição aos apoiadores de Bolsonaro é algo em escala absurda e ignorada propositalmente! https://t.co/fM5Ubv2Cwg,,False,Wed Oct 17 20:02:37 +0000 2018,3497,1052651115353759744
18279,Twitter for iPhone,Os pontos que importam: PROPOSTAS! Analise e tire suas conclusões! https://t.co/w09ow8LucK,,False,Wed Oct 17 22:15:48 +0000 2018,5407,1052684632402120710
89290,Twitter for iPhone,Desautorizo informações prestadas junto a mídia por qualquer grupo intitulado “equipe de Bolsonaro” especulando sob… https://t.co/AzL0JAuZk7,,False,Fri Nov 02 10:32:33 +0000 2018,15497,1058305858176729088
113507,Twitter for iPhone,Qual a razão de incluir ideologia e politicagem nos testes que medem o conhecimento dos nossos alunos? Não devemos… https://t.co/e0wUTqEdjG,,False,Tue Nov 06 14:02:36 +0000 2018,18530,1059808268783181824
118562,Twitter for iPhone,Boa noite a todos! 🇧🇷,,False,Fri Nov 02 00:02:01 +0000 2018,8245,1058147179620155392
28549,Twitter for iPhone,"I’ve just received incredible words from the Prime Minister of Israel, Benjamin Netanyahu as well as from ambassado… https://t.co/l7Gv1ZyGhq",jairbolsonaro,False,Mon Oct 29 19:31:38 +0000 2018,3414,1056991971850551296
21643,Twitter for iPhone,18 de outubro / Dia do Médico: ESSA DATA FICARÁ SEMPRE EM MEU CORAÇÃO! https://t.co/LIiy6F7MJA,,False,Thu Oct 18 14:22:32 +0000 2018,3819,1052927918333157376
23641,Twitter for iPhone,"Thank you, Malik Obama! 👍🏻 https://t.co/AFVBtLAfsF",,False,Fri Oct 26 16:09:57 +0000 2018,4300,1055854052507041793
19024,Twitter for iPhone,FAKENEWS DE ARAQUE: os cães ladram e a caravana passa. https://t.co/k4bVFZXsM1,,False,Thu Oct 18 23:59:29 +0000 2018,4384,1053073109174095872
15887,Twitter for iPhone,"I refuse any kind of support coming from supremacist groups. I suggest that, for consistency, they support my adver… https://t.co/LzUFtbnhkd",jairbolsonaro,False,Tue Oct 16 17:31:13 +0000 2018,3121,1052250624308510720
31944,Twitter for iPhone,“Zumbi VA-GA-BUN-DO”! Kkkkkkk,jairbolsonaro,False,Sat Oct 20 23:16:39 +0000 2018,5126,1053787108916293632
82810,Twitter for iPhone,"ATÉ A VITÓRIA, SE DEUS QUISER! 🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/gSy1hyQt28",,False,Sun Oct 28 00:59:06 +0000 2018,16875,1056349605582045184
40736,Twitter for iPhone,Falamos para a imprensa pela primeira vez após Juiz Sérgio Moro aceitar ser Ministro da Justiça e Segurança Pública. https://t.co/8JERAPM5Ch,,False,Thu Nov 01 15:13:21 +0000 2018,5750,1058014135013855233
23733,Twitter for iPhone,Os dois! https://t.co/ta3O4fRK8Y,,False,Sun Oct 21 19:59:12 +0000 2018,4564,1054099803624431616
18858,Twitter for iPhone,01/11/2018: Coletiva de imprensa com o Presidente eleito Jair Bolsonaro. https://t.co/hHFxocOWtC,,False,Thu Nov 01 21:20:33 +0000 2018,2302,1058106544720625665
10780,Twitter for iPhone,DESENVOLVIMENTO: https://t.co/nIuQsIzQov,,False,Thu Oct 18 10:17:37 +0000 2018,2425,1052866282788392960
95635,Twitter for iPhone,"Não estou preocupado com a cor, sexo ou sexualidade de quem está na minha equipe, mas com a missão de fazer o Brasi… https://t.co/UznMVhD0t9",,False,Wed Nov 07 14:22:07 +0000 2018,14666,1060175570837876736
69522,Twitter for iPhone,BRASIL ACIMA DE TUDO...,,False,Thu Oct 25 01:24:15 +0000 2018,12885,1055268771647180800
34120,Twitter for iPhone,A escolha é com o Brasil! https://t.co/5cTz1IDPxQ,,False,Sun Oct 28 00:36:26 +0000 2018,8455,1056343902339416064
431,Twitter for iPhone,@pai_bahia Alvorada! 🇧🇷👍🏻,pai_bahia,False,Thu Oct 25 09:04:50 +0000 2018,34,1055384679409483776
28531,Twitter for iPhone,https://t.co/tVBSeEx5Ow,,False,Thu Oct 25 17:28:02 +0000 2018,7982,1055511313336754176
133925,Twitter for iPhone,"Por muito tempo nossas instituições de ensino foram tomadas por ideologias nocivas e inversão de valores, pessoas q… https://t.co/hqYHS7OQ0W",,False,Fri Nov 02 20:44:56 +0000 2018,21272,1058459968943386625
22148,Twitter for iPhone,"Contra mentiras, mais uma das inesgotáveis vezes, A VERDADE! https://t.co/eWRqPuOnZ8",,False,Wed Oct 24 11:01:52 +0000 2018,6397,1055051742906322949
24787,Twitter for iPhone,Por @BlogDoPim : Um pouco da trajetória política que levou Jair Bolsonaro à Presidência da República. https://t.co/eQO0Q4RbNg,,False,Wed Oct 31 00:02:44 +0000 2018,3579,1057422581442207750
36868,Twitter for iPhone,PT: uma máquina de corrupção e mentiras! https://t.co/wYgysVqwcW,,False,Mon Oct 22 17:54:29 +0000 2018,12328,1054430805617983490
47999,Twitter for iPhone,Muito obrigado pela confiança e consideração! https://t.co/N5pgacyvSX,,False,Thu Nov 08 21:07:26 +0000 2018,5532,1060639959391133697
26482,Twitter for iPhone,Hoje recebi rapidamente uma parte da ampliada bancada de Deputados Federais focados no aperfeiçoamento da destroçad… https://t.co/D0UbKyRvBa,,False,Tue Oct 23 16:51:12 +0000 2018,5592,1054777270919938050
145315,Twitter for iPhone,Firmo o compromisso de iniciar o meu mandato determinado a abrir a caixa preta do BNDES e revelar ao povo brasileir… https://t.co/nbtWK1Rx0S,,False,Thu Nov 08 08:41:38 +0000 2018,23830,1060452272822538240
12711,Twitter for iPhone,https://t.co/yvI9KznFUU https://t.co/G9Nbq9AftS,,False,Sat Oct 27 23:51:04 +0000 2018,2709,1056332482004615168
44628,Twitter for iPhone,Valeu @lobaoeletrico ! 🎸👍🏻,,False,Mon Oct 29 01:24:51 +0000 2018,4115,1056718471730511872
11506,Twitter for iPhone,Segue a fonte: https://t.co/wNF6hCAvCq,jairbolsonaro,False,Wed Oct 24 14:50:52 +0000 2018,2592,1055109376304922625
156223,Twitter for iPhone,"Nossa campanha custou cerca de R$ 1,5 milhão, menos que a metade do que foi arrecadado com doações individuais. Pre… https://t.co/5w6QzqnE6c",,False,Tue Oct 30 14:54:22 +0000 2018,25571,1057284584277241856
60473,Twitter for iPhone,"Somente com a união, num Brasil propositalmente estimulado para ser dividido, resgataremos nosso país! https://t.co/ex7vwZYXM4",,False,Tue Oct 30 13:46:51 +0000 2018,9942,1057267590186352640
40608,Twitter for iPhone,Thank you President Putin! https://t.co/E55LTGw38t,,False,Mon Oct 29 20:09:05 +0000 2018,4518,1057001393884676096
29652,Twitter for iPhone,"As previously stated during our campaign, we intend to transfer the Brazilian Embassy from Tel-Aviv to Jerusalem. I… https://t.co/x13kYFxKOS",jairbolsonaro,False,Thu Nov 01 19:51:34 +0000 2018,4372,1058084152002654209
64609,Twitter for iPhone,Em breve vai ter mais gente pra jogar dominó com o chefe corrupto presidiário na cadeia!,,False,Tue Oct 23 13:52:27 +0000 2018,11392,1054732286976016384
63227,Twitter for iPhone,"Recebendo visita do Embaixador da Itália, Antonio Bernardini e da China, o Embaixador Li Jinzhang. Muito grato pela… https://t.co/1SlRTOJw2D",,False,Mon Nov 05 13:15:41 +0000 2018,6533,1059434074916429824
30257,Twitter for iPhone,"Há pouco, a Folha de SP publicou uma notícia que não tem nenhuma relação comigo, utilizando uma foto minha com uma… https://t.co/Y0CXp7DAvU",,False,Fri Oct 26 19:51:41 +0000 2018,7815,1055909854366326785
77742,Twitter for iPhone,"Esta semana damos mais um grande passo com o início do funcionamento do grupo de transição de governo, absorvendo i… https://t.co/RYaarVdGeG",,False,Mon Nov 05 10:21:24 +0000 2018,9984,1059390215868026884
55527,Twitter for iPhone,Algum jornalista acha mesmo que vou sair perguntando o que cada um faz na sua intimidade para indicar a cargos no g… https://t.co/LTv1u6vyq5,jairbolsonaro,False,Wed Nov 07 14:30:58 +0000 2018,7483,1060177794771156993
129433,Twitter for iPhone,"Comunico que o Tenente-Coronel e Astronauta Marcos Pontes, engenheiro formado no ITA, será indicado para o Ministér… https://t.co/gGqHN6GsNn",,False,Wed Oct 31 14:17:36 +0000 2018,17245,1057637718283276290
25062,Twitter for iPhone,Recebemos visita de deputado Ítalo-brasileiro Roberto Lorenzato trazendo o apoio e pedido de extradição do terroris… https://t.co/g1tMizj1Xm,,False,Fri Oct 26 22:46:32 +0000 2018,5620,1055953855870050304
57148,Twitter for iPhone,Agradeço a consideração do Empresário Roberto Justus! https://t.co/5gbFfjymA6,,False,Thu Oct 25 10:21:58 +0000 2018,13120,1055404091428474880
66674,Twitter for iPhone,"Estamos iniciando a última semana a caminho de, se Deus quiser, nossa nova Independência! Vamos tirar o Brasil do v… https://t.co/hH5ieJqBBB",,False,Mon Oct 22 12:35:36 +0000 2018,12773,1054350557090070531
29888,Twitter for iPhone,Brasil y Chile tienen todo para fortalecer sus relaciones. un abrazo Presidente https://t.co/oONdxnhUfd,,False,Mon Oct 29 20:14:35 +0000 2018,3848,1057002777883353089
36885,Twitter for iPhone,Haddad (PT) ameaça a justiça e o povo brasileiro. O fingimento do apreço pela democracia não dura muito quando abre… https://t.co/3Y6xyEFowm,,False,Wed Oct 17 23:59:55 +0000 2018,10698,1052710832474284032
46680,Twitter for iPhone,Kkkkkkkkk! Valeu 👍🏻 https://t.co/z4xb67vhKI,,False,Sat Oct 20 23:13:07 +0000 2018,6580,1053786218591408129
20620,Twitter for iPhone,O PT É O BRASIL À BEIRA DO ABISMO. https://t.co/6sWCtLrK63,,False,Fri Oct 26 00:33:02 +0000 2018,4666,1055618267862237184
23161,Twitter for iPhone,Bolsonaro e Haddad citados na Lava-Jato. Tirem suas conclusões! https://t.co/j0NNyDFz5O,,False,Wed Oct 24 00:12:06 +0000 2018,6984,1054888224219381763
23350,Twitter for iPhone,🇧🇷☝🏻👉🏻👉🏻 https://t.co/CljqYD6grY,,False,Tue Oct 16 20:11:34 +0000 2018,3011,1052290979410010113
15966,Twitter for iPhone,Mais um pouco do Andrade: https://t.co/OESXONJgKr,jairbolsonaro,False,Thu Oct 25 17:39:33 +0000 2018,4376,1055514212892622848
83817,Twitter for iPhone,"Boa noite! Informo a todos a indicação da senhora Tereza Cristina da Costa Dias, Presidente da Frente Parlamentar d… https://t.co/L8wnv16sXS",,False,Wed Nov 07 20:12:04 +0000 2018,10637,1060263638026649610
39552,Twitter for iPhone,Quem espalha notícias falsas? CANALHAS! VAGABUNDOS! Sem mentir o PT não existe! https://t.co/tSeAcB2WyQ,,False,Wed Oct 24 14:46:50 +0000 2018,11704,1055108361316900865
87252,Twitter for iPhone,"Como afirmado durante a campanha, pretendemos transferir a Embaixada do Brasil de Tel Aviv para Jerusalém. Israel é… https://t.co/G16RetGp4f",,False,Thu Nov 01 19:33:08 +0000 2018,12440,1058079511395401728
22117,Twitter for iPhone,Quem manja de caixa 2 é o Andrade! https://t.co/kxTDVpvYnP,,False,Thu Oct 18 22:31:02 +0000 2018,5189,1053050852095807490
132894,Twitter for iPhone,"Nossos ministérios não serão compostos por condenados por corrupção, como foram nos últimos governos. Anunciarei os… https://t.co/rlyOf3UVMu",,False,Wed Oct 31 16:20:49 +0000 2018,25193,1057668726370254848
16405,Twitter for iPhone,Veja nossas propostas e posicionamentos em https://t.co/yvI9KznFUU https://t.co/jTU4VLDRrV,,False,Sat Oct 20 15:57:15 +0000 2018,3295,1053676528805011456
11990,Twitter for iPhone,We defend the individual to verify the accuracy of the contents and/or sources in the press and internet. Conversel… https://t.co/m9nCWQ0Es7,jairbolsonaro,False,Sat Oct 20 20:47:55 +0000 2018,2342,1053749677131292674
52896,Twitter for iPhone,Confesso nunca ter visto nada parecido! Surpresa muito bacana! Um abraço Mato Grosso do Sul! https://t.co/vefIrJyZmK,,False,Mon Oct 22 12:50:16 +0000 2018,9951,1054354250409631744
1204,Twitter for Android,@PHCRF1895 👍🏻,PHCRF1895,False,Fri Oct 26 16:12:16 +0000 2018,47,1055854635544690691
127556,Twitter for iPhone,"Senhor Fernando Haddad, obrigado pelas palavras! Realmente o Brasil merece o melhor. https://t.co/OmgUMuasX4",,False,Mon Oct 29 18:30:11 +0000 2018,17626,1056976505560055808
15386,Twitter for iPhone,SOCIALISMO E “LIBERDADE”: https://t.co/V945hHQq4j,,False,Fri Oct 19 01:17:03 +0000 2018,4074,1053092629586550785
29232,Twitter for iPhone,https://t.co/yvI9KznFUU 🇧🇷👍🏻👉🏻👉🏻 https://t.co/FJjoognOlL,,False,Thu Nov 08 00:00:11 +0000 2018,2761,1060321045788442624
13528,Twitter for iPhone,"Com a Presidência, o Congresso e demais órgãos públicos atendendo a demandas da população, todos nós ganharíamos! https://t.co/B93Njy3EAt",,False,Mon Oct 22 10:29:19 +0000 2018,2916,1054318775615537152
58951,Twitter for iPhone,Concordo com o Mano Brown! 👍🏻 https://t.co/crIW4srMqs,,False,Wed Oct 24 16:18:51 +0000 2018,11735,1055131515674337280
11822,Twitter for iPhone,Credenciamento Universal dos Médicos: Toda força de trabalho da saúde poderá ser utilizada pelo SUS. Isso permitira… https://t.co/agoCUjFZIM,jairbolsonaro,False,Tue Oct 23 09:47:47 +0000 2018,2342,1054670711275642881
39834,Twitter for iPhone,Ninguém resiste ao carinho de uma criança! Faz parte de nosso dever preservar a inocência de todas elas. Visita que… https://t.co/52epa9HJHo,,False,Sun Oct 21 23:43:19 +0000 2018,7367,1054156206611283968
6822,Twitter for iPhone,Entrevista - fatos do dia: https://t.co/FPcRBFX6bY,,False,Fri Oct 19 11:25:09 +0000 2018,1512,1053245663511764992
22659,Twitter for iPhone,Recebendo a visita do grande @aminkhader https://t.co/tFjPGhI7gS,,False,Sun Oct 21 00:14:58 +0000 2018,3035,1053801784697872385
30185,Twitter for iPhone,Jair Bolsonaro fala pela primeira vez como Presidente eleito: https://t.co/zOavZ1SG7D,,False,Sun Oct 28 23:28:12 +0000 2018,4413,1056689116698628096
123240,Twitter for iPhone,"Para colocarmos o Brasil no caminho da prosperidade é preciso compreender que todos estamos no mesmo barco, e que t… https://t.co/zmm3pTply3",,False,Sun Nov 04 17:32:09 +0000 2018,19429,1059136229210492930
3876,Twitter for Android,@lobaoeletrico 👍🏻🇧🇷,lobaoeletrico,False,Sun Oct 28 01:38:42 +0000 2018,459,1056359568979181568
48359,Twitter for iPhone,"Os petistas e seus puxadinhos, como PCdoB e PSOL, não gostarão! O Brasil saberá a verdade que estes omitem com o dinheiro do povo!",jairbolsonaro,False,Thu Nov 08 21:05:31 +0000 2018,6849,1060639476437995520
26787,Twitter for iPhone,👍🏻,,False,Fri Oct 19 01:28:05 +0000 2018,3821,1053095406748553222
134417,Twitter for iPhone,Nossa missão agora é unir o Brasil! Missão dada é missão cumprida! Boa noite a todos!,,False,Tue Oct 30 01:23:12 +0000 2018,17455,1057080445861576704
15922,Twitter for iPhone,1- Analise as propostas de cada candidato em seus planos de governo e tire você as conclusões do que é melhor para… https://t.co/iK8IowmnfR,,False,Tue Oct 16 10:29:37 +0000 2018,4774,1052144527316803584
32085,Twitter for iPhone,"Obrigado pelo apoio @zefelipecantor, Leonardo e amigos! Um forte abraço a todos! https://t.co/m4SEekNcJL",,False,Tue Oct 23 00:17:50 +0000 2018,5507,1054527279701942272
18792,Twitter for iPhone,Mais uma da Folha de SP! https://t.co/UWCD9Cp8gy,,False,Fri Oct 19 13:25:05 +0000 2018,4393,1053275846486777856
9576,Twitter for iPhone,https://t.co/yvI9Kz64wk https://t.co/9Hw7H4rq1h,,False,Tue Oct 16 13:29:17 +0000 2018,2145,1052189740005388289
457,Twitter for iPhone,@lucks1710 Bom Dia! 👍🏻,lucks1710,False,Wed Oct 17 10:24:11 +0000 2018,25,1052505544647471104
28106,Twitter for iPhone,Hoje me reuni com muitos empresários de diversos setores do Brasil! Deixo o registro de uma destas produtivas reuni… https://t.co/mpkHJq5XdN,,False,Mon Oct 22 21:01:20 +0000 2018,5347,1054477831667888128
19230,Twitter for iPhone,Trazemos mais verdades: https://t.co/zBxsVbc9Zk,,False,Tue Oct 23 10:25:22 +0000 2018,4701,1054680169187819521
63522,Twitter for iPhone,Na Democracia temos apenas um norte: a nossa Constituição Federal! https://t.co/lymig1kUdM,,False,Tue Nov 06 14:56:01 +0000 2018,10045,1059821711363923968
23835,Twitter for iPhone,Fernando Henrique Cardoso: https://t.co/3MFMnpTQ6z,,False,Sun Nov 04 14:41:13 +0000 2018,2513,1059093214131638273
92515,Twitter for iPhone,"Gastamos cerca de 20 vezes menos que o segundo colocado, sem prefeitos, governadores ou máquinas. Todo o possível q… https://t.co/W4uAdYW9EQ",,False,Sun Nov 04 10:35:45 +0000 2018,13732,1059031437595295744
21066,Twitter for iPhone,Via transmissão de celular falamos com população na Av. Paulista. Mensagem dedicada a todo o Brasil! https://t.co/FS1SX4MyMx,,False,Sun Oct 21 22:55:05 +0000 2018,4228,1054144067691528192
56642,Twitter for iPhone,"A Folha de São Paulo está praticando um desserviço à informação. Mais uma Fake News sendo desmentida, dessa vez int… https://t.co/oBMtuub2Nu",,False,Tue Oct 30 22:00:31 +0000 2018,12803,1057391826397732864
26967,Twitter for iPhone,🤖🤖🤖🤖👍🏻 https://t.co/E1DGSASZq7,,False,Sun Oct 21 18:57:31 +0000 2018,6176,1054084284053635072
18284,Twitter for iPhone,Educação de base é primordial! https://t.co/3cTqL4J4l2,,False,Sat Oct 20 09:35:35 +0000 2018,4003,1053580478446518272
27925,Twitter for iPhone,O vale tudo dos desesperados! A comunista Jandira Feghali (PCdoB-RJ) agora me chama de assassino! Esses são os verd… https://t.co/XF164LS4i5,,False,Fri Oct 19 01:02:41 +0000 2018,7017,1053089014209744896
88975,Twitter for iPhone,"- Tive a honra de receber e prestigiar esta grande homenagem dos pilotos da Esquadrilha CEU!
- Fico extremamente gr… https://t.co/3kOVG2M8zu",,False,Wed Oct 31 21:02:32 +0000 2018,10784,1057739622309134340
14237,Twitter for iPhone,FAMÍLIA e PROPRIEDADE PRIVADA: https://t.co/PI2SJvdxOZ,,False,Sat Oct 27 10:05:59 +0000 2018,3300,1056124844058796032
20264,Twitter for iPhone,"Riaffermo qui il mio impegno di estradare il terrorista Cesare Battisti, amato dalla sinistra brasiliana, immediata… https://t.co/fUYtnrvTHM",,False,Tue Oct 16 14:32:51 +0000 2018,4318,1052205736493805568
121752,Twitter for iPhone,Obrigado pela confiança! Vamos juntos mudar o Brasil! https://t.co/eeAdr0dc13,,False,Sun Oct 28 23:26:01 +0000 2018,24664,1056688568024907777
24894,Twitter for iPhone,"Presidente Eleito, Jair Bolsonaro, concede primeira entrevista na TV. https://t.co/Zh8LVVrXw7",,False,Tue Oct 30 01:03:30 +0000 2018,2845,1057075487221170179
103034,Twitter for iPhone,Minutos após a vitória nas eleições iniciamos uma intensa agenda com propostas para fazermos diferente de tudo que… https://t.co/TQnMKQedOv,,False,Sat Nov 03 12:33:33 +0000 2018,12645,1058698697066905600
93592,Twitter for iPhone,"Após as eleições, grandes empresas já anunciaram milhões em investimentos no Brasil nos próximos anos. É só o começ… https://t.co/m2K5QGIrKX",,False,Fri Nov 09 14:44:05 +0000 2018,14976,1060905871176359936
12462,Twitter for iPhone,Coletiva  / alguns fatos da semana: https://t.co/CM8aS8Jttw,,False,Sun Nov 25 15:02:23 +0000 2018,1669,1066708686389809152
64416,Twitter for iPhone,"As propostas de reforma da Previdência divulgadas pela imprensa, sugerindo 40 anos de contribuição para aposentador… https://t.co/NZzaJJnnb5",,False,Fri Nov 09 12:18:06 +0000 2018,12488,1060869137176649728
